QGPIORecord, QRC v6.1.0, 19-12-2024 @ 12:31:09, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
7424, 0, 0, 0, 0, 0.000426001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7433, 0, 0, 0, 0, 0.000427001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7443, 0, 0, 0, 0, 0.000428001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7453, 0, 0, 0, 0, 0.000429001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7463, 0, 0, 0, 0, 0.000430001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7473, 0, 0, 0, 0, 0.000431001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7483, 0, 0, 0, 0, 0.000432001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7493, 0, 0, 0, 0, 0.000433001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7503, 0, 0, 0, 0, 0.000434001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7513, 0, 0, 0, 0, 0.000435001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7523, 0, 0, 0, 0, 0.000436001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7533, 0, 0, 0, 0, 0.000437001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7543, 0, 0, 0, 0, 0.000438001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7554, 0, 0, 0, 0, 0.000439001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7563, 0, 0, 0, 0, 0.000440001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7573, 0, 0, 0, 0, 0.000441001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7583, 0, 0, 0, 0, 0.000442001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7593, 0, 0, 0, 0, 0.000443001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7603, 0, 0, 0, 0, 0.000444001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7613, 0, 0, 0, 0, 0.000445001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7623, 0, 0, 0, 0, 0.000446001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7633, 0, 0, 0, 0, 0.000447001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7643, 0, 0, 0, 0, 0.000448001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7653, 0, 0, 0, 0, 0.000449001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7663, 0, 0, 0, 0, 0.000450001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7673, 0, 0, 0, 0, 0.000451001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7683, 0, 0, 0, 0, 0.000452001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7693, 0, 0, 0, 0, 0.000453001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7703, 0, 0, 0, 0, 0.000454001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7713, 0, 0, 0, 0, 0.000455001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7724, 0, 0, 0, 0, 0.000456001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7733, 0, 0, 0, 0, 0.000457001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7743, 0, 0, 0, 0, 0.000458001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7753, 0, 0, 0, 0, 0.000459001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7763, 0, 0, 0, 0, 0.000460001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7773, 0, 0, 0, 0, 0.000461001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7783, 0, 0, 0, 0, 0.000462001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7793, 0, 0, 0, 0, 0.000463001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7803, 0, 0, 0, 0, 0.000464001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7813, 0, 0, 0, 0, 0.000465001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7823, 0, 0, 0, 0, 0.000466001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7833, 0, 0, 0, 0, 0.000467001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7843, 0, 0, 0, 0, 0.000468001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7853, 0, 0, 0, 0, 0.000469001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7863, 0, 0, 0, 0, 0.000470001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7873, 0, 0, 0, 0, 0.000471001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7883, 0, 0, 0, 0, 0.000472001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7894, 0, 0, 0, 0, 0.000473001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7903, 0, 0, 0, 0, 0.000474001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7913, 0, 0, 0, 0, 0.000475001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7923, 0, 0, 0, 0, 0.000476001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7933, 0, 0, 0, 0, 0.000477001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7943, 0, 0, 0, 0, 0.000478001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7953, 0, 0, 0, 0, 0.000479001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7963, 0, 0, 0, 0, 0.000480001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7973, 0, 0, 0, 0, 0.000481001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7983, 0, 0, 0, 0, 0.000482001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
7993, 0, 0, 0, 0, 0.000483001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8003, 0, 0, 0, 0, 0.000484001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8013, 0, 0, 0, 0, 0.000485001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8024, 0, 0, 0, 0, 0.000486001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8033, 0, 0, 0, 0, 0.000487001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8043, 0, 0, 0, 0, 0.000488001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8053, 0, 0, 0, 0, 0.000489001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8064, 0, 0, 0, 0, 0.000490001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8073, 0, 0, 0, 0, 0.000491001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
8083, 0, 0, 0, 0, 0.000492001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0, 0
