QGPIORecord, QRC v6.1.0, 18-12-2024 @ 20:07:55, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
21623, 0, 0.0018321, 1.53126e-07, 9.89062e-08, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21634, 0, 0.00183114, 5.90224e-08, -2.4353e-07, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21643, 0, 0.00183019, 1.88697e-09, -3.75523e-07, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21653, 0, 0.00182925, -2.71794e-08, -3.79742e-07, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21663, 0, 0.00182832, -3.7305e-08, -3.18961e-07, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21673, 0, 0.00182739, -3.62211e-08, -2.35535e-07, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21683, 0, 0.00182648, -2.96755e-08, -1.54534e-07, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21693, 0, 0.00182558, -2.14655e-08, -8.81704e-08, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21703, 0, 0.00182468, -1.3778e-08, -4.01668e-08, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21713, 0, 0.00182379, -7.62684e-09, -9.35495e-09, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21724, 0, 0.00182292, -3.26782e-09, 7.70102e-09, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21733, 0, 0.00182205, -5.32785e-10, 1.50089e-08, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21743, 0, 0.00182119, 9.31897e-10, 1.62003e-08, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21753, 0, 0.00182034, 1.51464e-09, 1.41163e-08, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21764, 0, 0.00181949, 1.557e-09, 1.07291e-08, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21773, 0, 0.00181866, 1.3204e-09, 7.24719e-09, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21783, 0, 0.00181783, 9.82603e-10, 4.29437e-09, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21793, 0, 0.00181701, 6.49833e-10, 2.09696e-09, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21804, 0, 0.0018162, 3.74717e-10, 6.43736e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21813, 0, 0.0018154, 1.7419e-10, -1.94248e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21823, 0, 0.00181461, 4.44188e-11, -5.83792e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21833, 0, 0.00181382, -2.82478e-11, -6.83126e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21843, 0, 0.00181304, -6.01385e-11, -6.19955e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21853, 0, 0.00181227, -6.62256e-11, -4.85467e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21863, 0, 0.00181151, -5.83186e-11, -3.37366e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21873, 0, 0.00181075, -4.46787e-11, -2.06947e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21883, 0, 0.00181, -3.04132e-11, -1.07032e-10, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21894, 0, 0.00180926, -1.81959e-11, -3.90188e-11, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21903, 0, 0.00180853, -9.03332e-12, 1.67291e-12, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21913, 0, 0.00180781, -2.92577e-12, 2.18742e-11, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21923, 0, 0.00180709, 6.32555e-13, 2.84171e-11, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21934, 0, 0.00180638, 2.31853e-12, 2.70025e-11, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21943, 0, 0.00180567, 2.78293e-12, 2.18176e-11, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21953, 0, 0.00180497, 2.55565e-12, 1.55941e-11, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21963, 0, 0.00180428, 2.01792e-12, 9.87888e-12, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21974, 0, 0.0018036, 1.41303e-12, 5.36619e-12, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21983, 0, 0.00180292, 8.74541e-13, 2.20623e-12, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21993, 0, 0.00180225, 4.58673e-13, 2.50482e-13, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22003, 0, 0.00180159, 1.73405e-13, -7.75253e-13, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22013, 0, 0.00180093, 1.11607e-15, -1.16304e-12, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22024, 0, 0.00180028, -8.57742e-14, -1.16553e-12, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22033, 0, 0.00179964, -1.15294e-13, -9.73717e-13, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22043, 0, 0.001799, -1.11051e-13, -7.15885e-13, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22053, 0, 0.00179837, -9.05198e-14, -4.67541e-13, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22064, 0, 0.00179775, -6.51926e-14, -2.65111e-13, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22073, 0, 0.00179713, -4.16472e-14, -1.1932e-13, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22083, 0, 0.00179652, -2.28988e-14, -2.6184e-14, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22093, 0, 0.00179591, -9.6703e-15, 2.50248e-14, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22104, 0, 0.00179531, -1.41105e-15, 4.66505e-14, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22113, 0, 0.00179472, 2.97922e-15, 4.98061e-14, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22123, 0, 0.00179413, 4.69514e-15, 4.31436e-14, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22133, 0, 0.00179354, 4.78093e-15, 3.26439e-14, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22144, 0, 0.00179297, 4.03213e-15, 2.19522e-14, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22153, 0, 0.0017924, 2.98736e-15, 1.29352e-14, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22163, 0, 0.00179183, 1.96671e-15, 6.2545e-15, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22173, 0, 0.00179127, 1.12727e-15, 1.85634e-15, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22183, 0, 0.00179072, 5.18077e-16, -6.64573e-16, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22194, 0, 0.00179017, 1.25678e-16, -1.82315e-15, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22203, 0, 0.00178963, -9.26189e-17, -2.10421e-15, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22213, 0, 0.00178909, -1.87136e-16, -1.89708e-15, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22223, 0, 0.00178856, -2.03703e-16, -1.47859e-15, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22234, 0, 0.00178803, -1.78296e-16, -1.02305e-15, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22243, 0, 0.00178751, -1.35975e-16, -6.24322e-16, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22253, 0, 0.00178699, -9.21519e-17, -3.2024e-16, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22263, 0, 0.00178648, -5.48324e-17, -1.1416e-16, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22274, 0, 0.00178597, -2.6968e-17, 8.46183e-18, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22283, 0, 0.00178547, -8.47773e-18, 6.87706e-17, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22293, 0, 0.00178498, 2.232e-18, 8.77295e-17, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22303, 0, 0.00178448, 7.25201e-18, 8.2738e-17, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
22313, 0, 0.001784, 8.57706e-18, 6.65203e-17, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
