QGPIORecord, QRC v6.1.0, 18-12-2024 @ 20:42:33, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
34003, 0, 0.0179065, 0.0400287, 0.300697, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00879365, 0.0475999
34014, 0, 0.0208908, 0.0523311, 0.335942, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.010645, 0.0583483
34024, 0, 0.0241048, 0.0655313, 0.369939, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.012612, 0.0706321
34033, 0, 0.0275483, 0.0799594, 0.403966, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0150418, 0.0844514
34043, 0, 0.0312214, 0.093787, 0.431992, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0175873, 0.0967353
34054, 0, 0.035124, 0.109002, 0.461927, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0203643, 0.11209
34064, 0, 0.0392563, 0.123809, 0.487387, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0233726, 0.125909
34073, 0, 0.0436181, 0.139164, 0.512564, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.026381, 0.141264
34083, 0, 0.0482095, 0.154683, 0.536235, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0297364, 0.156619
34094, 0, 0.0530305, 0.169129, 0.554748, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0333233, 0.170438
34104, 0, 0.0580811, 0.183848, 0.573787, 0.000100051, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0371416, 0.185793
34114, 0, 0.0633613, 0.198698, 0.592742, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0410756, 0.201148
34123, 0, 0.068871, 0.213586, 0.61132, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.045241, 0.216503
34134, 0, 0.0746101, 0.22846, 0.629437, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0496379, 0.231858
34144, 0, 0.0805788, 0.242277, 0.643838, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0541504, 0.245677
34154, 0, 0.0867771, 0.255461, 0.656889, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0588943, 0.259496
34163, 0, 0.0932049, 0.267316, 0.666721, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0639854, 0.27178
34173, 0, 0.0998624, 0.278482, 0.676309, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0693079, 0.284064
34184, 0, 0.106749, 0.288381, 0.683907, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0747461, 0.294812
34194, 0, 0.113866, 0.297705, 0.69235, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0804157, 0.305561
34203, 0, 0.121212, 0.30588, 0.699641, 0.000100052, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0863167, 0.314773
34213, 0, 0.128788, 0.312565, 0.705066, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0924491, 0.322451
34224, 0, 0.136364, 0.320309, 0.711957, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.0986972, 0.330128
34234, 0, 0.143939, 0.326485, 0.71138, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.105061, 0.334735
